id,start,end,year,ships,days
1001,"Venice","Ragusa",1283,1,1
1001,"Ragusa","Constantinople",1283,1,1
1002,"Venice","Crete",1300,2,1
1003,"Venice","Romanie",1301,4,1
1004,"Venice","Modon",1301,3,1
1004,"Modon","Crete",1301,3,1
1004,"Crete","Cyprus",1301,3,5
1004,"Cyprus","Armenia",1301,3,8
1005,"Venice","Buca.Culfil",1301,10,1
1005,"Buca.Culfil","Patras",1301,10,1
1005,"Patras","Modon",1301,10,1
1005,"Modon","Crete",1301,10,1
1005,"Crete","Cyprus",1301,10,1
1005,"Cyprus","Armenia",1301,10,1
1006,"Venice","Crete",1301,5,1
1006,"Crete","Armenia",1301,5,1
1007,"Venice","Buca.Culfil",1301,1,1
1007,"Buca.Culfil","Patras",1301,1,1
1008,"Venice","Crete",1301,1,1
1008,"Crete","Alexandrie",1301,1,1
1009,"Venice","Patras",1302,12,1
1009,"Patras","Modon",1302,12,1
1009,"Modon","Coron",1302,12,1
1009,"Coron","Crete",1302,12,1
1009,"Crete","Cyprus",1302,12,1
1009,"Cyprus","Armenia",1302,12,1
1010,"Venice","Constantinople",1302,1,1
1011,"Venice","Durazzo",1303,1,1
1011,"Durazzo","Corfou",1303,1,1
1011,"Corfou","Clarence",1303,1,1
1011,"Clarence","Constantinople",1303,1,1
1012,"Venice","Durazzo",1303,1,1
1012,"Durazzo","Corfou",1303,1,1
1012,"Corfou","Clarence",1303,1,1
1012,"Clarence","Constantinople",1303,1,1
1013,"Venice","Crete",1304,1,1
1014,"Venice","Negrepont",1305,1,1
1014,"Negrepont","Constantinople",1305,1,1
1015,"Venice","Alexandrie",1305,1,1
1016,"Venice","Constantinople",1306,1,1
1016,"Constantinople","Black.Sea",1306,1,1
1017,"Venice","Alexandrie",1306,1,1
1018,"Venice","Cyprus",1307,1,1
1019,"Venice","Cyprus",1307,4,1
1019,"Cyprus","Armenia",1307,4,1
1019,"Armenia","Syria",1307,4,1
1020,"Venice","Alexandrie",1307,1,1
1021,"Venice","Cyprus",1308,2,1
1021,"Cyprus","Syria",1308,2,1
1022,"Venice","Crete",1312,5,1
1022,"Crete","Alexandrie",1312,5,1
1023,"Venice","Negrepont",1312,2,1
1023,"Negrepont","Constantinople",1312,2,1
1023,"Constantinople","Black.Sea",1312,2,1
1024,"Venice","Cyprus",1312,2,1
1024,"Cyprus","Armenia",1312,2,1
1025,"Venice","Cyprus",1313,2,1
1025,"Cyprus","Armenia",1313,2,1
1026,"Venice","Alexandrie",1313,1,1
1027,"Venice","Cyprus",1314,1,1
1027,"Cyprus","Armenia",1314,1,1
1028,"Venice","Cyprus",1316,8,1
1028,"Cyprus","Armenia",1316,8,1
1029,"Venice","Tunis",1317,1,1
1029,"Tunis","Majorque",1317,1,1
1029,"Majorque","Flanders",1317,1,1
1030,"Venice","Tunis",1317,1,1
1030,"Tunis","Majorque",1317,1,1
1030,"Majorque","Flanders",1317,1,1
1031,"Venice","Negrepont",1318,2,1
1032,"Venice","Cyprus",1319,1,1
1032,"Cyprus","Armenia",1319,1,1
1033,"Venice","Negrepont",1319,4,1
1034,"Venice","Southampton",1319,2,1
1035,"Venice","Cyprus",1320,1,1
1035,"Cyprus","Armenia",1320,1,1
1036,"Venice","Bruges",1320,1,1
1036,"Bruges","England",1320,1,1
1037,"Venice","Constantinople",1321,7,1
1037,"Constantinople","Black.Sea",1321,7,1
1038,"Venice","Flanders",1321,1,40
1039,"Venice","Southampton",1322,6,1
1039,"Southampton","Bruges",1322,6,1
1039,"Bruges","Anvers",1322,6,1
1040,"Venice","Cyprus",1322,1,1
1040,"Cyprus","Armenia",1322,1,1
1041,"Venice","Constantinople",1322,6,1
1041,"Constantinople","Trebizonde",1322,6,1
1041,"Trebizonde","Tana",1322,6,1
1042,"Venice","Trebizonde",1323,1,1
1043,"Venice","Bruges",1323,1,1
1043,"Bruges","Anvers",1323,1,1
1043,"Anvers","Southampton",1323,1,1
1044,"Venice","Ragusa",1323,1,1
1045,"Venice","Cap.Malee",1323,1,1
1045,"Cap.Malee","Cyprus",1323,1,1
1046,"Venice","Crete",1323,2,1
1046,"Crete","Negrepont",1323,2,1
1047,"Venice","Constantinople",1324,1,1
1047,"Constantinople","Tana",1324,1,1
1048,"Venice","Anvers",1324,1,1
1049,"Venice","Cyprus",1325,1,1
1050,"Venice","Armenia",1326,1,1
1051,"Venice","Trebizonde",1326,1,1
1052,"Venice","Trebizonde",1326,1,1
1053,"Venice","Anvers",1326,1,1
1054,"Venice","Negrepont",1326,2,1
1055,"Venice","Cap.Malee",1327,1,1
1055,"Cap.Malee","Crete",1327,1,1
1055,"Crete","Armenia",1327,1,1
1056,"Venice","Constantinople",1327,4,1
1057,"Venice","Black.Sea",1328,10,1
1058,"Venice","Modon",1328,8,1
1058,"Modon","Cyprus",1328,8,1
1058,"Cyprus","Armenia",1328,8,15
1059,"Venice","Cyprus",1328,1,1
1060,"Venice","Cyprus",1329,8,1
1060,"Cyprus","Armenia",1329,8,1
1061,"Venice","Trebizonde",1329,1,1
1062,"Venice","Crete",1329,1,1
1062,"Crete","Romanie",1329,1,1
1063,"Venice","Sicily",1329,8,1
1064,"Venice","Crete",1330,7,1
1064,"Crete","Armenia",1330,7,1
1065,"Venice","Trebizonde",1330,8,9
1065,"Trebizonde","Tana",1330,8,1
1066,"Venice","Crete",1331,8,1
1067,"Venice","Cyprus",1331,1,1
1068,"Venice","Constantinople",1331,4,1
1069,"Venice","Constantinople",1331,2,1
1069,"Constantinople","Tana",1331,2,1
1070,"Venice","Cyprus",1332,7,1
1070,"Cyprus","Armenia",1332,7,1
1071,"Venice","Modon",1332,7,1
1071,"Modon","Constantinople",1332,7,1
1072,"Venice","Modon",1332,2,1
1072,"Modon","Constantinople",1332,2,1
1072,"Constantinople","Tana",1332,2,5
1073,"Venice","Majorque",1332,9,1
1073,"Majorque","Bruges",1332,9,1
1073,"Bruges","Brabant",1332,9,50
1074,"Venice","Abydos",1333,6,1
1074,"Abydos","Constantinople",1333,6,1
1075,"Venice","Abydos",1333,2,1
1075,"Abydos","Constantinople",1333,2,1
1075,"Constantinople","Tana",1333,2,5
1076,"Venice","Crete",1333,6,1
1076,"Crete","Cyprus",1333,6,1
1077,"Venice","Crete",1334,8,1
1078,"Venice","Trebizonde",1334,4,1
1079,"Venice","Trebizonde",1334,2,1
1079,"Trebizonde","Tana",1334,2,5
1080,"Venice","Sicily",1334,8,1
1080,"Sicily","Majorque",1334,8,1
1080,"Majorque","England",1334,8,1
1080,"England","Flanders",1334,8,45
1081,"Venice","Ragusa",1335,1,1
1081,"Ragusa","Cyprus",1335,1,1
1082,"Venice","Cyprus",1335,7,1
1083,"Venice","Constantinople",1335,6,1
1083,"Constantinople","Tana",1335,6,1
1083,"Tana","Trebizonde",1335,6,1
1084,"Venice","Constantinople",1335,2,1
1084,"Constantinople","Tana",1335,2,1
1084,"Tana","Trebizonde",1335,2,1
1085,"Venice","Flanders",1335,8,45
1086,"Venice","Modon",1336,6,1
1086,"Modon","Negrepont",1336,6,1
1086,"Negrepont","Constantinople",1336,6,1
1087,"Venice","Modon",1336,2,1
1087,"Modon","Negrepont",1336,2,1
1087,"Negrepont","Constantinople",1336,2,1
1087,"Constantinople","Tana",1336,2,7
1088,"Venice","Modon",1336,8,1
1088,"Modon","Coron",1336,8,1
1088,"Coron","Cyprus",1336,8,15
1089,"Venice","Sicily",1336,8,1
1089,"Sicily","Lisbon",1336,8,1
1089,"Lisbon","Cadix",1336,8,2
1089,"Cadix","Flanders",1336,8,45
1090,"Venice","Ragusa",1337,8,1
1090,"Ragusa","Tana",1337,8,1
1091,"Venice","Ragusa",1337,4,1
1091,"Ragusa","Romanie",1337,4,1
1091,"Romanie","Crete",1337,4,1
1091,"Crete","Cyprus",1337,4,1
1092,"Venice","Crete",1338,8,1
1092,"Crete","Cyprus",1338,8,15
1093,"Venice","Constantinople",1338,10,1
1093,"Constantinople","Trebizonde",1338,10,8
1093,"Trebizonde","Tana",1338,10,2
1094,"Venice","Ragusa",1339,7,1
1094,"Ragusa","Trebizonde",1339,7,8
1095,"Venice","Ragusa",1339,3,1
1095,"Ragusa","Trebizonde",1339,3,7
1096,"Venice","Ragusa",1339,8,1
1096,"Ragusa","Cyprus",1339,8,16
1097,"Venice","Ragusa",1340,6,1
1097,"Ragusa","Cyprus",1340,6,16
1098,"Venice","Ragusa",1340,8,1
1098,"Ragusa","Modon",1340,8,1
1098,"Modon","Coron",1340,8,1
1098,"Coron","Constantinople",1340,8,1
1098,"Constantinople","Trebizonde",1340,8,8
1099,"Venice","Cyprus",1341,1,16
1100,"Venice","Modon",1341,1,1
1100,"Modon","Tana",1341,1,10
1101,"Venice","Modon",1341,2,1
1101,"Modon","Trebizonde",1341,2,8
1102,"Venice","Negrepont",1342,6,1
1102,"Negrepont","Constantinople",1342,6,1
1102,"Constantinople","Tana",1342,6,1
1103,"Venice","Negrepont",1342,2,1
1103,"Negrepont","Constantinople",1342,2,1
1103,"Constantinople","Trebizonde",1342,2,1
1104,"Venice","Cyprus",1342,7,16
1105,"Venice","Cyprus",1343,7,16
1106,"Venice","Modon",1343,2,1
1106,"Modon","Coron",1343,2,1
1106,"Coron","Constantinople",1343,2,1
1106,"Constantinople","Trebizonde",1343,2,6
1107,"Venice","Modon",1343,5,1
1107,"Modon","Coron",1343,5,1
1107,"Coron","Constantinople",1343,5,1
1107,"Constantinople","Tana",1343,5,10
1108,"Venice","Ragusa",1344,2,1
1108,"Ragusa","Cyprus",1344,2,1
1108,"Cyprus","Cyprus",1344,2,1
1109,"Venice","Cyprus",1344,1,1
1110,"Venice","Ragusa",1344,2,1
1110,"Ragusa","Constantinople",1344,2,2
1110,"Constantinople","Trebizonde",1344,2,8
1111,"Venice","Constantinople",1344,3,1
1111,"Constantinople","Trebizonde",1344,3,8
1111,"Trebizonde","Romanie",1344,3,1
1112,"Venice","Crete",1344,11,1
1112,"Crete","Cyprus",1344,11,16
1113,"Venice","Ragusa",1345,2,1
1113,"Ragusa","Romanie",1345,2,1
1113,"Romanie","Crete",1345,2,1
1113,"Crete","Alexandrie",1345,2,1
1113,"Alexandrie","Beyrouth",1345,2,1
1114,"Venice","Modon",1345,4,1
1114,"Modon","Cap.Malee",1345,4,1
1114,"Cap.Malee","Negrepont",1345,4,1
1114,"Negrepont","Constantinople",1345,4,1
1115,"Venice","Crete",1345,8,1
1115,"Crete","Cyprus",1345,8,16
1116,"Venice","Constantinople",1346,4,1
1117,"Venice","Clarence",1346,3,1
1117,"Clarence","Crete",1346,3,1
1117,"Crete","Alexandrie",1346,3,15
1118,"Venice","Crete",1346,9,1
1118,"Crete","Cyprus",1346,9,12
1119,"Venice","Crete",1347,6,1
1119,"Crete","Cyprus",1347,6,16
1120,"Venice","Constantinople",1347,3,12
1120,"Constantinople","Black.Sea",1347,3,1
1121,"Venice","Alexandrie",1347,2,20
1122,"Venice","Cyprus",1348,5,16
1123,"Venice","Crete",1348,3,1
1123,"Crete","Alexandrie",1348,3,20
1124,"Venice","Negrepont",1348,3,1
1124,"Negrepont","Constantinople",1348,3,8
1124,"Constantinople","Black.Sea",1348,3,1
1124,"Black.Sea","Vospero",1348,3,1
1125,"Venice","Zara",1349,5,1
1125,"Zara","Ragusa",1349,5,1
1125,"Ragusa","Modon",1349,5,1
1125,"Modon","Negrepont",1349,5,1
1125,"Negrepont","Crete",1349,5,1
1125,"Crete","Constantinople",1349,5,2
1125,"Constantinople","Tana",1349,5,8
1126,"Venice","Romanie",1349,3,1
1126,"Romanie","Negrepont",1349,3,1
1126,"Negrepont","Crete",1349,3,1
1126,"Crete","Cyprus",1349,3,2
1127,"Venice","Modon",1349,3,1
1127,"Modon","Crete",1349,3,1
1127,"Crete","Alexandrie",1349,3,20
1128,"Venice","Alexandrie",1350,3,1
1129,"Venice","Cyprus",1350,8,1
1130,"Venice","Negrepont",1350,5,2
1130,"Negrepont","Crete",1350,5,1
1130,"Crete","Constantinople",1350,5,2
1130,"Constantinople","Tana",1350,5,12
1131,"Venice","Constantinople",1350,1,1
1131,"Constantinople","Tana",1350,1,1
1132,"Venice","Modon",1355,3,1
1132,"Modon","Coron",1355,3,1
1132,"Coron","Crete",1355,3,1
1132,"Crete","Alexandrie",1355,3,15
1133,"Venice","Crete",1355,1,1
1133,"Crete","Alexandrie",1355,1,15
1134,"Venice","Modon",1355,2,1
1134,"Modon","Coron",1355,2,1
1134,"Coron","Constantinople",1355,2,10
1135,"Venice","Modon",1355,3,1
1135,"Modon","Coron",1355,3,1
1135,"Coron","Crete",1355,3,1
1135,"Crete","Cyprus",1355,3,15
1136,"Venice","Cyprus",1355,1,1
1137,"Venice","Zara",1356,4,1
1137,"Zara","Coron",1356,4,1
1137,"Coron","Crete",1356,4,1
1137,"Crete","Cyprus",1356,4,15
1138,"Venice","Coron",1356,3,1
1138,"Coron","Crete",1356,3,1
1138,"Crete","Alexandrie",1356,3,15
1139,"Venice","Coron",1356,2,1
1139,"Coron","Constantinople",1356,2,3
1139,"Constantinople","Black.Sea",1356,2,15
1140,"Venice","Romanie",1356,1,1
1141,"Venice","Modon",1357,4,1
1141,"Modon","Crete",1357,4,1
1141,"Crete","Romanie",1357,4,1
1141,"Romanie","Alexandrie",1357,4,15
1142,"Venice","Modon",1357,1,1
1142,"Modon","Crete",1357,1,1
1142,"Crete","Alexandrie",1357,1,15
1143,"Venice","Flanders",1357,4,1
1143,"Flanders","Brabant",1357,4,45
1144,"Venice","Flanders",1357,1,1
1144,"Flanders","Brabant",1357,1,45
1144,"Brabant","Sluis",1357,1,1
1145,"Venice","Ragusa",1357,2,1
1145,"Ragusa","Negrepont",1357,2,10
1145,"Negrepont","Constantinople",1357,2,3
1145,"Constantinople","Black.Sea",1357,2,1
1146,"Venice","Zara",1357,1,1
1146,"Zara","Ragusa",1357,1,1
1146,"Ragusa","Negrepont",1357,1,10
1146,"Negrepont","Constantinople",1357,1,3
1146,"Constantinople","Black.Sea",1357,1,1
1147,"Venice","Modon",1357,1,1
1147,"Modon","Cap.Malee",1357,1,1
1147,"Cap.Malee","Cyprus",1357,1,15
1148,"Venice","Flanders",1358,6,1
1148,"Flanders","Brabant",1358,6,45
1149,"Venice","Constantinople",1358,4,2
1150,"Venice","Cyprus",1358,3,1
1151,"Venice","Cyprus",1358,1,15
1152,"Venice","Flanders",1359,6,1
1152,"Flanders","Brabant",1359,6,45
1153,"Venice","Ragusa",1359,6,1
1153,"Ragusa","Modon",1359,6,1
1153,"Modon","Coron",1359,6,1
1153,"Coron","Cap.Malee",1359,6,1
1153,"Cap.Malee","Crete",1359,6,1
1153,"Crete","Alexandrie",1359,6,20
1154,"Venice","Ragusa",1359,3,1
1154,"Ragusa","Cap.Malee",1359,3,1
1154,"Cap.Malee","Cyprus",1359,3,15
1155,"Venice","Constantinople",1359,4,2
1155,"Constantinople","Tana",1359,4,1
1156,"Venice","Constantinople",1360,5,2
1156,"Constantinople","Tana",1360,5,10
1157,"Venice","Negrepont",1360,1,1
1157,"Negrepont","Constantinople",1360,1,2
1157,"Constantinople","Tana",1360,1,10
1158,"Venice","Ragusa",1360,5,1
1158,"Ragusa","Modon",1360,5,1
1158,"Modon","Crete",1360,5,1
1158,"Crete","Cyprus",1360,5,1
1159,"Venice","Cyprus",1361,5,1
1160,"Venice","Modon",1361,3,1
1160,"Modon","Constantinople",1361,3,2
1160,"Constantinople","Tana",1361,3,10
1161,"Venice","Cap.Malee",1361,5,1
1161,"Cap.Malee","Cyprus",1361,5,1
1161,"Cyprus","Alexandrie",1361,5,20
1162,"Venice","Cap.Malee",1361,5,1
1162,"Cap.Malee","Crete",1361,5,1
1162,"Crete","Cyprus",1361,5,15
1163,"Venice","Coron",1362,4,1
1163,"Coron","Cyprus",1362,4,15
1163,"Cyprus","Cyprus",1362,4,1
1164,"Venice","Modon",1362,2,1
1164,"Modon","Crete",1362,2,1
1164,"Crete","Alexandrie",1362,2,20
1165,"Venice","Pula",1362,2,1
1165,"Pula","Crete",1362,2,1
1165,"Crete","Alexandrie",1362,2,20
1166,"Venice","Ragusa",1362,1,1
1166,"Ragusa","Coron",1362,1,1
1166,"Coron","Monemvasia",1362,1,1
1166,"Monemvasia","Constantinople",1362,1,1
1166,"Constantinople","Tana",1362,1,10
1166,"Tana","Cembalo",1362,1,1
1167,"Venice","Negrepont",1363,5,1
1167,"Negrepont","Romanie",1363,5,1
1167,"Romanie","Constantinople",1363,5,2
1167,"Constantinople","Tana",1363,5,10
1168,"Venice","Pula",1363,1,1
1168,"Pula","Negrepont",1363,1,1
1168,"Negrepont","Romanie",1363,1,1
1168,"Romanie","Constantinople",1363,1,2
1168,"Constantinople","Tana",1363,1,10
1169,"Venice","Crete",1363,2,1
1169,"Crete","Alexandrie",1363,2,20
1170,"Venice","Pula",1363,2,1
1170,"Pula","Crete",1363,2,1
1170,"Crete","Alexandrie",1363,2,20
1171,"Venice","Crete",1363,4,1
1171,"Crete","Cyprus",1363,4,15
1171,"Cyprus","Cyprus",1363,4,1
1172,"Venice","Cyprus",1363,1,1
1173,"Venice","Cyprus",1364,4,15
1174,"Venice","Negrepont",1364,5,1
1174,"Negrepont","Crete",1364,5,1
1174,"Crete","Constantinople",1364,5,2
1175,"Venice","Alexandrie",1364,4,20
1176,"Venice","Crete",1365,4,1
1177,"Venice","Crete",1365,2,1
1177,"Crete","Cyprus",1365,2,1
1178,"Venice","Crete",1365,1,1
1178,"Crete","Cyprus",1365,1,1
1178,"Cyprus","Beyrouth",1365,1,1
1179,"Venice","Crete",1365,1,1
1179,"Crete","Cyprus",1365,1,1
1179,"Cyprus","Cyprus",1365,1,1
1179,"Cyprus","Beyrouth",1365,1,1
1180,"Venice","Negrepont",1365,4,1
1180,"Negrepont","Constantinople",1365,4,2
1180,"Constantinople","Tana",1365,4,8
1180,"Tana","Trebizonde",1365,4,4
1181,"Venice","Flanders",1366,1,1
1182,"Venice","Crete",1366,2,1
1182,"Crete","Alexandrie",1366,2,15
1183,"Venice","Crete",1366,2,1
1183,"Crete","Alexandrie",1366,2,20
1184,"Venice","Crete",1366,1,1
1184,"Crete","Cyprus",1366,1,2
1184,"Cyprus","Beyrouth",1366,1,18
1185,"Venice","Crete",1366,1,1
1185,"Crete","Cyprus",1366,1,2
1185,"Cyprus","Beyrouth",1366,1,18
1185,"Beyrouth","Damas",1366,1,1
1186,"Venice","Crete",1366,1,2
1186,"Crete","Cyprus",1366,1,2
1186,"Cyprus","Beyrouth",1366,1,18
1187,"Venice","Negrepont",1366,5,1
1187,"Negrepont","Constantinople",1366,5,2
1187,"Constantinople","Tana",1366,5,8
1187,"Tana","Trebizonde",1366,5,4
1188,"Venice","Pula",1366,1,1
1188,"Pula","Constantinople",1366,1,1
1188,"Constantinople","Black.Sea",1366,1,1
1189,"Venice","Constantinople",1367,3,1
1189,"Constantinople","Tana",1367,3,8
1190,"Venice","Constantinople",1367,2,1
1190,"Constantinople","Trebizonde",1367,2,4
1191,"Venice","Modon",1367,4,1
1191,"Modon","Romanie",1367,4,1
1191,"Romanie","Crete",1367,4,1
1191,"Crete","Crete",1367,4,1
1191,"Crete","Cyprus",1367,4,1
1192,"Venice","Alexandrie",1367,4,1
1193,"Venice","Cap.Malee",1368,3,1
1193,"Cap.Malee","Cyprus",1368,3,15
1193,"Cyprus","Beyrouth",1368,3,8
1194,"Venice","Crete",1368,4,1
1195,"Venice","Cap.Malee",1368,3,1
1195,"Cap.Malee","Constantinople",1368,3,2
1195,"Constantinople","Tana",1368,3,8
1196,"Venice","Cap.Malee",1368,1,1
1196,"Cap.Malee","Constantinople",1368,1,2
1196,"Constantinople","Trebizonde",1368,1,2
1197,"Venice","Pula",1368,1,1
1197,"Pula","Romanie",1368,1,1
1197,"Romanie","Tana",1368,1,1
1197,"Tana","Trebizonde",1368,1,1
1198,"Venice","Crete",1369,3,2
1198,"Crete","Rhodes",1369,3,1
1198,"Rhodes","Cyprus",1369,3,10
1199,"Venice","Modon",1370,4,1
1199,"Modon","Crete",1370,4,1
1199,"Crete","Rhodes",1370,4,1
1199,"Rhodes","Cyprus",1370,4,1
1200,"Venice","Negrepont",1370,4,1
1200,"Negrepont","Constantinople",1370,4,1
1200,"Constantinople","Tana",1370,4,1
1200,"Tana","Trebizonde",1370,4,1
1201,"Venice","Cyprus",1371,4,1
1202,"Venice","Alexandrie",1371,1,1
1203,"Venice","Tana",1371,3,1
1204,"Venice","Trebizonde",1371,2,14
1205,"Venice","Coron",1372,2,1
1205,"Coron","Cap.Malee",1372,2,1
1205,"Cap.Malee","Constantinople",1372,2,1
1205,"Constantinople","Tana",1372,2,2
1206,"Venice","Coron",1372,2,1
1206,"Coron","Cap.Malee",1372,2,1
1206,"Cap.Malee","Constantinople",1372,2,1
1206,"Constantinople","Trebizonde",1372,2,2
1207,"Venice","Cap.Malee",1372,4,1
1207,"Cap.Malee","Cyprus",1372,4,15
1208,"Venice","Cap.Malee",1372,4,1
1208,"Cap.Malee","Alexandrie",1372,4,15
1208,"Alexandrie","Crete",1372,4,1
1209,"Venice","Negrepont",1373,2,1
1209,"Negrepont","Constantinople",1373,2,1
1209,"Constantinople","Trebizonde",1373,2,1
1210,"Venice","Negrepont",1373,2,1
1210,"Negrepont","Constantinople",1373,2,1
1210,"Constantinople","Tana",1373,2,1
1211,"Venice","Modon",1373,1,2
1211,"Modon","Coron",1373,1,2
1211,"Coron","Crete",1373,1,4
1211,"Crete","Alexandrie",1373,1,1
1212,"Venice","Modon",1373,1,1
1212,"Modon","Alexandrie",1373,1,1
1213,"Venice","Alexandrie",1373,1,1
1213,"Alexandrie","Beyrouth",1373,1,1
1214,"Venice","Flanders",1374,4,1
1214,"Flanders","Brabant",1374,4,35
1215,"Venice","Modon",1374,3,1
1215,"Modon","Negrepont",1374,3,1
1215,"Negrepont","Romanie",1374,3,1
1215,"Romanie","Constantinople",1374,3,2
1215,"Constantinople","Tana",1374,3,12
1216,"Venice","Modon",1374,1,1
1216,"Modon","Negrepont",1374,1,1
1216,"Negrepont","Romanie",1374,1,1
1216,"Romanie","Constantinople",1374,1,2
1217,"Venice","Crete",1374,2,1
1217,"Crete","Beyrouth",1374,2,22
1218,"Venice","Crete",1374,2,1
1218,"Crete","Beyrouth",1374,2,15
1219,"Venice","Crete",1374,2,1
1219,"Crete","Beyrouth",1374,2,15
1220,"Venice","Modon",1374,1,2
1220,"Modon","Coron",1374,1,2
1220,"Coron","Crete",1374,1,4
1220,"Crete","Alexandrie",1374,1,1
1221,"Venice","Flanders",1375,5,1
1221,"Flanders","Brabant",1375,5,50
1222,"Venice","Crete",1375,2,1
1222,"Crete","Cyprus",1375,2,1
1222,"Cyprus","Beyrouth",1375,2,20
1222,"Beyrouth","Tripoli.Syria",1375,2,1
1222,"Tripoli.Syria","Laodicée",1375,2,1
1223,"Venice","Modon",1375,3,1
1223,"Modon","Coron",1375,3,2
1223,"Coron","Constantinople",1375,3,3
1223,"Constantinople","Tana",1375,3,12
1224,"Venice","Modon",1375,1,1
1224,"Modon","Coron",1375,1,2
1224,"Coron","Constantinople",1375,1,3
1224,"Constantinople","Trebizonde",1375,1,8
1225,"Venice","Negrepont",1376,2,1
1225,"Negrepont","Constantinople",1376,2,1
1225,"Constantinople","Tana",1376,2,8
1226,"Venice","Negrepont",1376,1,1
1226,"Negrepont","Constantinople",1376,1,1
1226,"Constantinople","Trebizonde",1376,1,8
1227,"Venice","Crete",1376,3,1
1227,"Crete","Beyrouth",1376,3,1
1228,"Venice","Crete",1376,2,1
1228,"Crete","Alexandrie",1376,2,8
1229,"Venice","Crete",1376,2,1
1229,"Crete","Alexandrie",1376,2,8
1229,"Alexandrie","Beyrouth",1376,2,1
1230,"Venice","Jerusalem",1376,1,1
1231,"Venice","Negrepont",1377,2,1
1231,"Negrepont","Romanie",1377,2,1
1232,"Venice","Modon",1382,2,1
1232,"Modon","Tenedos",1382,2,4
1232,"Tenedos","Constantinople",1382,2,3
1232,"Constantinople","Provato",1382,2,1
1232,"Provato","Trebizonde",1382,2,1
1233,"Venice","Cap.Malee",1382,3,1
1233,"Cap.Malee","Beyrouth",1382,3,25
1234,"Venice","Cap.Malee",1382,2,1
1234,"Cap.Malee","Alexandrie",1382,2,2
1235,"Venice","Modon",1382,2,1
1235,"Modon","Corfou",1382,2,1
1236,"Venice","Alexandrie",1382,2,1
1236,"Alexandrie","Syria",1382,2,1
1236,"Syria","Syria",1382,2,1
1237,"Venice","Crete",1383,3,2
1237,"Crete","Tana",1383,3,10
1237,"Tana","Trebizonde",1383,3,6
1238,"Venice","Modon",1383,2,1
1238,"Modon","Crete",1383,2,1
1238,"Crete","Alexandrie",1383,2,12
1239,"Venice","Modon",1383,3,1
1239,"Modon","Crete",1383,3,1
1239,"Crete","Beyrouth",1383,3,24
1240,"Venice","Jaffa",1383,1,1
1241,"Venice","Syria",1383,2,1
1241,"Syria","Jerusalem",1383,2,1
1242,"Venice","Sevilla",1384,4,1
1242,"Sevilla","Flanders",1384,4,1
1242,"Flanders","Bruges",1384,4,1
1242,"Bruges","Middlebourg",1384,4,1
1243,"Venice","Negrepont",1384,2,1
1243,"Negrepont","Constantinople",1384,2,2
1243,"Constantinople","Tana",1384,2,10
1243,"Tana","Trebizonde",1384,2,5
1244,"Venice","Crete",1384,1,1
1244,"Crete","Negrepont",1384,1,1
1244,"Negrepont","Romanie",1384,1,1
1245,"Venice","Beyrouth",1384,3,28
1246,"Venice","Beyrouth",1384,1,28
1246,"Beyrouth","Damas",1384,1,1
1247,"Venice","Crete",1384,2,1
1247,"Crete","Modon",1384,2,1
1247,"Modon","Coron",1384,2,1
1247,"Coron","Alexandrie",1384,2,8
1248,"Venice","Modon",1384,1,2
1248,"Modon","Alexandrie",1384,1,16
1249,"Venice","Jaffa",1384,1,1
1249,"Jaffa","Babylone",1384,1,1
1250,"Venice","Jerusalem",1384,3,1
1251,"Venice","Beyrouth",1385,2,28
1251,"Beyrouth","Tripoli.Syria",1385,2,1
1252,"Venice","Beyrouth",1385,2,28
1252,"Beyrouth","Damas",1385,2,1
1253,"Venice","Flanders",1385,4,40
1253,"Flanders","Bruges",1385,4,1
1253,"Bruges","Middlebourg",1385,4,1
1253,"Middlebourg","Southampton",1385,4,1
1253,"Southampton","Malaga",1385,4,1
1254,"Venice","Corfou",1385,2,1
1254,"Corfou","Modon",1385,2,1
1254,"Modon","Constantinople",1385,2,2
1254,"Constantinople","Tana",1385,2,12
1255,"Venice","Corfou",1385,1,1
1255,"Corfou","Modon",1385,1,1
1255,"Modon","Constantinople",1385,1,2
1255,"Constantinople","Trebizonde",1385,1,4
1256,"Venice","Modon",1385,2,2
1256,"Modon","Coron",1385,2,2
1256,"Coron","Crete",1385,2,2
1256,"Crete","Alexandrie",1385,2,1
1257,"Venice","Negrepont",1386,2,1
1257,"Negrepont","Constantinople",1386,2,2
1257,"Constantinople","Tana",1386,2,8
1258,"Venice","Flanders",1386,2,1
1258,"Flanders","Sluis",1386,2,40
1259,"Venice","Sluis",1386,1,1
1259,"Sluis","Bruges",1386,1,1
1260,"Venice","Beyrouth",1386,4,28
1260,"Beyrouth","Tripoli.Syria",1386,4,1
1260,"Tripoli.Syria","Damas",1386,4,1
1261,"Venice","Beyrouth",1386,1,28
1261,"Beyrouth","Damas",1386,1,1
1262,"Venice","Alexandrie",1386,2,20
1263,"Venice","Jaffa",1386,1,1
1264,"Venice","Sluis",1387,3,50
1265,"Venice","Negrepont",1387,2,1
1265,"Negrepont","Constantinople",1387,2,2
1265,"Constantinople","Tana",1387,2,14
1266,"Venice","Alexandrie",1387,2,20
1267,"Venice","Beyrouth",1387,4,28
1268,"Venice","Beyrouth",1387,1,28
1268,"Beyrouth","Laodicée",1387,1,1
1269,"Venice","Jaffa",1387,1,1
